File,Type,UUID,Key,Version/Edition,Company/Purpose
t.txt,Main Complete Script,1f76e346-e0be-49bc-9954-70ec53a4fcfe,0012,StandardVL_[StandardAcadVL],
t.txt,Main Complete Script,2745e581-565a-4670-ae90-6bf7c57ffe43,0066,StarterR,
t.txt,Main Complete Script,66cad568-c2dc-459d-93ec-2f3cb967ee34,0057,"VisioSIR_Prem[Pro,Std]Exception",
t.txt,Main Complete Script,36756cb8-8e69-4d11-9522-68899507cd6a,0057,"VisioSIVL_Prem[Pro,Std]Exception",
t.txt,Main Complete Script,db3bbc9c-ce52-41d1-a46f-1a1d68059119,001B,WordR_[HSWordR],
t.txt,Main Complete Script,98d4050e-9c98-49bf-9be1-85e12eb3ab13,001B,WordVL,
t.txt,Main Complete Script,ab4d047b-97cf-4126-a69f-34df08e2f254,0015,AccessRetail,
t.txt,Main Complete Script,259de5be-492b-44b3-9d78-9645f848f7b0,001C,AccessRuntimeRetail,
t.txt,Main Complete Script,4374022d-56b8-48c1-9bb7-d8f2fc726343,0015,AccessVolume,
t.txt,Main Complete Script,1b1d9bd5-12ea-4063-964c-16e7e87d6e08,0016,ExcelRetail,
t.txt,Main Complete Script,ac1ae7fd-b949-4e04-a330-849bc40638cf,0016,ExcelVolume,
t.txt,Main Complete Script,cfaf5356-49e3-48a8-ab3c-e729ab791250,00BA,GrooveRetail,
t.txt,Main Complete Script,4825ac28-ce41-45a7-9e6e-1fed74057601,00BA,GrooveVolume,
t.txt,Main Complete Script,c02fb62e-1cd5-4e18-ba25-e0480467ffaa,00E7,HomeBusinessPipcRetail,
t.txt,Main Complete Script,cd256150-a898-441f-aac0-9f8f33390e45,0013,HomeBusinessRetail,
t.txt,Main Complete Script,1fdfb4e4-f9c9-41c4-b055-c80daf00697d,00CE,HomeStudentARMRetail,
t.txt,Main Complete Script,ebef9f05-5273-404a-9253-c5e252f50555,00DA,HomeStudentPlusARMRetail,
t.txt,Main Complete Script,98685d21-78bd-4c62-bc4f-653344a63035,002F,HomeStudentRetail,
t.txt,Main Complete Script,44984381-406e-4a35-b1c3-e54f499556e2,0044,InfoPathRetail,
t.txt,Main Complete Script,9e016989-4007-42a6-8051-64eb97110cf2,0044,InfoPathVolume,
t.txt,Main Complete Script,9103f3ce-1084-447a-827e-d6097f68c895,00EA,LyncAcademicRetail,
t.txt,Main Complete Script,ff693bf4-0276-4ddb-bb42-74ef1a0c9f4d,012D,LyncEntryRetail,
t.txt,Main Complete Script,fada6658-bfc6-4c4e-825a-59a89822cda8,012C,LyncRetail,
t.txt,Main Complete Script,e1264e10-afaf-4439-a98b-256df8bb156f,012C,LyncVolume,
t.txt,Main Complete Script,3169c8df-f659-4f95-9cc6-3115e6596e83,000F,MondoRetail,
t.txt,Main Complete Script,f33485a0-310b-4b72-9a0e-b1d605510dbd,000F,MondoVolume,
t.txt,Main Complete Script,3391e125-f6e4-4b1e-899c-a25e6092d40d,00A1,OneNoteFreeRetail,
t.txt,Main Complete Script,8b524bcc-67ea-4876-a509-45e46f6347e8,00A1,OneNoteRetail,
t.txt,Main Complete Script,b067e965-7521-455b-b9f7-c740204578a2,00A1,OneNoteVolume,
t.txt,Main Complete Script,12004b48-e6c8-4ffa-ad5a-ac8d4467765a,001A,OutlookRetail,
t.txt,Main Complete Script,8d577c50-ae5e-47fd-a240-24986f73d503,001A,OutlookVolume,
t.txt,Main Complete Script,5aab8561-1686-43f7-9ff5-2c861da58d17,00E6,PersonalPipcRetail,
t.txt,Main Complete Script,17e9df2d-ed91-4382-904b-4fed6a12caf0,0033,PersonalRetail,
t.txt,Main Complete Script,31743b82-bfbc-44b6-aa12-85d42e644d5b,0018,PowerPointRetail,
t.txt,Main Complete Script,e40dcb44-1d5c-4085-8e8f-943f33c4f004,0018,PowerPointVolume,
t.txt,Main Complete Script,4e26cac1-e15a-4467-9069-cb47b67fe191,00E8,ProfessionalPipcRetail,
t.txt,Main Complete Script,44bc70e2-fb83-4b09-9082-e5557e0c2ede,0014,ProfessionalRetail,
t.txt,Main Complete Script,f2435de4-5fc0-4e5b-ac97-34f515ec5ee7,003B,ProjectProRetail,
t.txt,Main Complete Script,ed34dc89-1c27-4ecd-8b2f-63d0f4cedc32,003B,ProjectProVolume,
t.txt,Main Complete Script,5517e6a2-739b-4822-946f-7f0f1c5934b1,003A,ProjectStdRetail,
t.txt,Main Complete Script,2b9e4a37-6230-4b42-bee2-e25ce86c8c7a,003A,ProjectStdVolume,
t.txt,Main Complete Script,064383fa-1538-491c-859b-0ecab169a0ab,0011,ProPlusRetail,
t.txt,Main Complete Script,2b88c4f2-ea8f-43cd-805e-4d41346e18a7,0011,ProPlusVolume,
t.txt,Main Complete Script,c3a0814a-70a4-471f-af37-2313a6331111,0019,PublisherRetail,
t.txt,Main Complete Script,38ea49f6-ad1d-43f1-9888-99a35d7c9409,0019,PublisherVolume,
t.txt,Main Complete Script,ba3e3833-6a7e-445a-89d0-7802a9a68588,0017,SPDRetail,
t.txt,Main Complete Script,32255c0a-16b4-4ce2-b388-8a4267e219eb,0012,StandardRetail,
t.txt,Main Complete Script,a24cca51-3d54-4c41-8a76-4031f5338cb2,0012,StandardVolume,
t.txt,Main Complete Script,15d12ad4-622d-4257-976c-5eb3282fb93d,0051,VisioProRetail,
t.txt,Main Complete Script,3e4294dd-a765-49bc-8dbd-cf8b62a4bd3d,0051,VisioProVolume,
t.txt,Main Complete Script,dae597ce-5823-4c77-9580-7268b93a4b23,0053,VisioStdRetail,
t.txt,Main Complete Script,44a1f6ff-0876-4edb-9169-dbb43101ee89,0053,VisioStdVolume,
t.txt,Main Complete Script,191509f2-6977-456f-ab30-cf0492b1e93a,001B,WordRetail,
t.txt,Main Complete Script,9cedef15-be37-4ff0-a08a-13a045540641,001B,WordVolume,
t.txt,Main Complete Script,befee371-a2f5-4648-85db-a2c55fdf324c,00E9,O365BusinessRetail,
t.txt,Main Complete Script,537ea5b5-7d50-4876-bd38-a53a77caca32,00D6,O365HomePremRetail,
t.txt,Main Complete Script,149dbce7-a48e-44db-8364-a53386cd4580,00D4,O365ProPlusRetail,
t.txt,Main Complete Script,bacd4614-5bef-4a5e-bafc-de4c788037a2,00D5,O365SmallBusPremRetail,
t.txt,Main Complete Script,6337137e-7c07-4197-8986-bece6a76fc33,00E9,O365BusinessRetail,
t.txt,Main Complete Script,2f5c71b4-5b7a-4005-bb68-f9fac26f2ea3,00D6,O365EduCloudRetail,
t.txt,Main Complete Script,537ea5b5-7d50-4876-bd38-a53a77caca32,00D6,O365HomePremRetail,
t.txt,Main Complete Script,149dbce7-a48e-44db-8364-a53386cd4580,00D4,O365ProPlusRetail,
t.txt,Main Complete Script,bacd4614-5bef-4a5e-bafc-de4c788037a2,00D5,O365SmallBusPremRetail,
t.txt,Main Complete Script,bfa358b0-98f1-4125-842e-585fa13032e6,0015,AccessRetail,
t.txt,Main Complete Script,9d9faf9e-d345-4b49-afce-68cb0a539c7c,001C,AccessRuntimeRetail,
t.txt,Main Complete Script,3b2fa33f-cd5a-43a5-bd95-f49f3f546b0b,0015,AccessVolume,
t.txt,Main Complete Script,424d52ff-7ad2-4bc7-8ac6-748d767b455d,0016,ExcelRetail,
t.txt,Main Complete Script,685062a7-6024-42e7-8c5f-6bb9e63e697f,0016,ExcelVolume,
t.txt,Main Complete Script,c02fb62e-1cd5-4e18-ba25-e0480467ffaa,00E7,HomeBusinessPipcRetail,
t.txt,Main Complete Script,86834d00-7896-4a38-8fae-32f20b86fa2b,0013,HomeBusinessRetail,
t.txt,Main Complete Script,090896a0-ea98-48ac-b545-ba5da0eb0c9c,00CE,HomeStudentARMRetail,
t.txt,Main Complete Script,6bbe2077-01a4-4269-bf15-5bf4d8efc0b2,00DA,HomeStudentPlusARMRetail,
t.txt,Main Complete Script,c28acdb8-d8b3-4199-baa4-024d09e97c99,002F,HomeStudentRetail,
t.txt,Main Complete Script,e2127526-b60c-43e0-bed1-3c9dc3d5a468,002F,HomeStudentVNextRetail,
t.txt,Main Complete Script,b21367df-9545-4f02-9f24-240691da0e58,000F,MondoRetail,
t.txt,Main Complete Script,2cd0ea7e-749f-4288-a05e-567c573b2a6c,000F,MondoVolume,
t.txt,Main Complete Script,436366de-5579-4f24-96db-3893e4400030,00A3,OneNoteFreeRetail,
t.txt,Main Complete Script,83ac4dd9-1b93-40ed-aa55-ede25bb6af38,00A1,OneNoteRetail,
t.txt,Main Complete Script,23b672da-a456-4860-a8f3-e062a501d7e8,00A1,OneNoteVolume,
t.txt,Main Complete Script,5a670809-0983-4c2d-8aad-d3c2c5b7d5d1,001A,OutlookRetail,
t.txt,Main Complete Script,50059979-ac6f-4458-9e79-710bcb41721a,001A,OutlookVolume,
t.txt,Main Complete Script,5aab8561-1686-43f7-9ff5-2c861da58d17,00E6,PersonalPipcRetail,
t.txt,Main Complete Script,a9f645a1-0d6a-4978-926a-abcb363b72a6,0033,PersonalRetail,
t.txt,Main Complete Script,f32d1284-0792-49da-9ac6-deb2bc9c80b6,0018,PowerPointRetail,
t.txt,Main Complete Script,9b4060c9-a7f5-4a66-b732-faf248b7240f,0018,PowerPointVolume,
t.txt,Main Complete Script,4e26cac1-e15a-4467-9069-cb47b67fe191,00E8,ProfessionalPipcRetail,
t.txt,Main Complete Script,d64edc00-7453-4301-8428-197343fafb16,0014,ProfessionalRetail,
t.txt,Main Complete Script,0f42f316-00b1-48c5-ada4-2f52b5720ad0,003B,ProjectProRetail,
t.txt,Main Complete Script,82f502b5-b0b0-4349-bd2c-c560df85b248,003B,ProjectProVolume,
t.txt,Main Complete Script,16728639-a9ab-4994-b6d8-f81051e69833,003B,ProjectProXVolume,
t.txt,Main Complete Script,e9f0b3fc-962f-4944-ad06-05c10b6bcd5e,003A,ProjectStdRetail,
t.txt,Main Complete Script,82e6b314-2a62-4e51-9220-61358dd230e6,003A,ProjectStdVolume,
t.txt,Main Complete Script,431058f0-c059-44c5-b9e7-ed2dd46b6789,003A,ProjectStdXVolume,
t.txt,Main Complete Script,de52bd50-9564-4adc-8fcb-a345c17f84f9,0011,ProPlusRetail,
t.txt,Main Complete Script,c47456e3-265d-47b6-8ca0-c30abbd0ca36,0011,ProPlusVolume,
t.txt,Main Complete Script,6e0c1d99-c72e-4968-bcb7-ab79e03e201e,0019,PublisherRetail,
t.txt,Main Complete Script,fcc1757b-5d5f-486a-87cf-c4d6dedb6032,0019,PublisherVolume,
t.txt,Main Complete Script,971cd368-f2e1-49c1-aedd-330909ce18b6,012D,SkypeforBusinessEntryRetail,
t.txt,Main Complete Script,418d2b9f-b491-4d7f-84f1-49e27cc66597,012C,SkypeforBusinessRetail,
t.txt,Main Complete Script,03ca3b9a-0869-4749-8988-3cbc9d9f51bb,012C,SkypeforBusinessVolume,
t.txt,Main Complete Script,9103f3ce-1084-447a-827e-d6097f68c895,012C,SkypeServiceBypassRetail,
t.txt,Main Complete Script,4a31c291-3a12-4c64-b8ab-cd79212be45e,0012,StandardRetail,
t.txt,Main Complete Script,0ed94aac-2234-4309-ba29-74bdbb887083,0012,StandardVolume,
t.txt,Main Complete Script,2dfe2075-2d04-4e43-816a-eb60bbb77574,0051,VisioProRetail,
t.txt,Main Complete Script,295b2c03-4b1c-4221-b292-1411f468bd02,0051,VisioProVolume,
t.txt,Main Complete Script,0594dc12-8444-4912-936a-747ca742dbdb,0051,VisioProXVolume,
t.txt,Main Complete Script,c76dbcbc-d71b-4f45-b5b3-b7494cb4e23e,0053,VisioStdRetail,
t.txt,Main Complete Script,44151c2d-c398-471f-946f-7660542e3369,0053,VisioStdVolume,
t.txt,Main Complete Script,1d1c6879-39a3-47a5-9a6d-aceefa6a289d,0053,VisioStdXVolume,
t.txt,Main Complete Script,cacaa1bf-da53-4c3b-9700-11738ef1c2a5,001B,WordRetail,
t.txt,Main Complete Script,c3000759-551f-4f4a-bcac-a4b42cbf1de2,001B,WordVolume,
